arrival_date,modal_price,rolling_avg_7d,rolling_avg_30d,month,season,price_lag_7,price_lag_30,price_volatility,temp_max_c,temp_min_c,rainfall_mm,humidity_max_pct,humidity_min_pct,evapotranspiration_mm,windspeed_max_kmh,temp_range_c,humidity_avg_pct,crop,district,year,yield_kg_ha,days_to_harvest
2015-01-02,7208.666666666667,8111.88888888889,8111.88888888889,1.0,Rabi,,,1463.2450168597509,28.7555,20.7055,0.0,96.68283,54.259678,3.6741285,7.771331,8.050001,75.47125,Turmeric,Erode,2015,7222.0,44
2015-01-03,,,,,,,,,29.1055,21.5555,0.0,88.12978,50.369236,3.4334116,6.489992,7.549999,69.24951,Turmeric,Erode,2015,7222.0,43
2015-01-04,,,,,,,,,29.0055,21.9555,0.5,88.44921,52.73795,3.4866934,6.489992,7.050001,70.59358,Turmeric,Erode,2015,7222.0,42
2015-01-05,8201.5,7518.525,7518.525,1.0,Rabi,,,2024.8923394722433,28.4555,21.4055,0.0,88.93852,50.67938,3.294266,5.3517847,7.049999,69.80895,Turmeric,Erode,2015,7222.0,41
2015-01-06,6544.0,7321.880952380952,7321.880952380952,1.0,Rabi,,,1742.027911992219,28.8555,21.0055,0.0,86.48168,53.44184,3.471438,7.6367526,7.8499985,69.96176,Turmeric,Erode,2015,7222.0,40
2015-01-07,8085.5,7156.214285714286,7407.847222222223,1.0,Rabi,8688.0,,1523.2708139505457,28.5055,21.5055,0.0,88.41214,54.330223,3.1865137,7.42159,7.0,71.371185,Turmeric,Erode,2015,7222.0,39
2015-01-08,8068.0,7642.714285714286,7538.25,1.0,Rabi,6174.5,,1397.693000488528,27.5055,21.1055,1.0,95.20188,60.9526,3.0769217,8.427383,6.4000015,78.07724,Turmeric,Erode,2015,7222.0,38
2015-01-09,7607.0,7677.285714285714,7582.1442307692305,1.0,Rabi,7161.5,,1286.6669700908687,28.6055,20.2055,1.0,93.43853,46.575146,3.601551,10.233123,8.4,70.006836,Turmeric,Erode,2015,7222.0,37
2015-01-10,7607.0,7868.285714285714,7585.602380952381,1.0,Rabi,7333.0,,1188.0998338533793,27.9555,18.8055,0.0,84.59836,38.455685,4.537075,9.178235,9.15,61.527023,Turmeric,Erode,2015,7222.0,36
2015-01-11,,,,,,,,,27.5555,18.0555,0.0,83.71842,37.717613,4.490402,9.885262,9.5,60.718018,Turmeric,Erode,2015,7222.0,35
2015-01-12,7789.0,7761.285714285714,7601.795955882353,1.0,Rabi,8105.5,,1111.0607979505203,28.0055,17.6555,0.0,83.1415,35.358032,4.533608,8.435069,10.35,59.249767,Turmeric,Erode,2015,7222.0,34
2015-01-13,7780.0,7690.0,7621.498538011696,1.0,Rabi,7998.0,,1049.3364272383376,28.1555,16.3055,0.0,83.50453,38.821743,4.393122,7.127636,11.85,61.16314,Turmeric,Erode,2015,7222.0,33
2015-01-14,,,,,,,,,28.6555,17.8555,0.0,83.70696,42.02637,4.363064,8.161764,10.800001,62.86667,Turmeric,Erode,2015,7222.0,32
2015-01-15,,,,,,,,,28.9555,18.3055,0.0,85.10241,43.305485,4.2167754,8.654986,10.65,64.20395,Turmeric,Erode,2015,7222.0,31
2015-01-16,,,,,,,,,29.3555,20.7055,0.0,83.479744,44.41264,3.774466,10.495713,8.65,63.94619,Turmeric,Erode,2015,7222.0,30
2015-01-17,,,,,,,,,29.2055,21.3555,0.0,82.00304,45.825542,3.7444549,10.97262,7.8500004,63.91429,Turmeric,Erode,2015,7222.0,29
2015-01-18,,,,,,,,,29.3555,20.2555,0.0,82.13174,44.29806,4.604347,12.4811535,9.099998,63.214897,Turmeric,Erode,2015,7222.0,28
2015-01-19,7319.0,7629.571428571429,7599.641666666666,1.0,Rabi,7607.0,,1006.3761179941863,29.1055,20.1055,0.0,83.15301,44.23007,4.098348,11.503113,9.0,63.691536,Turmeric,Erode,2015,7222.0,27
2015-01-20,7289.0,7538.571428571429,7574.064229249012,1.0,Rabi,7653.0,,966.8129232410386,28.0555,20.2055,0.0,82.90824,46.440746,3.3574014,8.049845,7.8500004,64.67449,Turmeric,Erode,2015,7222.0,26
2015-01-21,7464.0,7484.571428571428,7576.325833333333,1.0,Rabi,7787.0,,930.1771274202606,30.4055,19.4555,0.0,84.668724,32.54966,4.847987,10.703569,10.950001,58.60919,Turmeric,Erode,2015,7222.0,25
2015-01-22,7414.0,7419.714285714286,7562.900997150997,1.0,Rabi,7472.0,,899.0221258997437,29.2555,20.6555,0.0,86.43863,46.4666,3.432029,11.304229,8.6,66.452614,Turmeric,Erode,2015,7222.0,24
2015-01-23,7689.0,7501.142857142857,7566.2062807881775,1.0,Rabi,7334.0,,871.7032674063128,29.3055,20.8555,0.0,91.42222,48.128826,3.7722638,9.114471,8.450001,69.77552,Turmeric,Erode,2015,7222.0,23
2015-01-24,,,,,,,,,29.7555,22.1055,0.0,83.650856,42.860676,3.6019115,11.440978,7.6500015,63.255768,Turmeric,Erode,2015,7222.0,22
2015-01-25,,,,,,,,,29.3555,19.1555,0.0,83.8324,35.54363,4.7765594,11.525623,10.199999,59.68801,Turmeric,Erode,2015,7222.0,21
2015-01-26,,,,,,,,,29.5055,19.3555,0.0,85.20215,38.014107,4.2596498,11.659777,10.150002,61.608128,Turmeric,Erode,2015,7222.0,20
2015-01-27,6909.5,7374.785714285714,7518.483333333334,1.0,Rabi,7734.0,8439.0,851.2798743333703,29.2555,21.0055,0.0,90.32275,44.29806,3.291164,10.24578,8.25,67.3104,Turmeric,Erode,2015,7222.0,19
2015-01-28,7464.5,7351.357142857143,7498.566666666667,1.0,Rabi,7384.0,6593.5,669.0197446350932,29.9055,20.9555,0.0,83.258064,43.49422,3.387963,8.404285,8.950001,63.376144,Turmeric,Erode,2015,7222.0,18
2015-01-29,7770.0,7380.428571428572,7524.416666666666,1.0,Rabi,7534.0,8201.5,517.8331027574176,28.5055,20.9055,0.0,86.99023,50.891743,2.8107936,9.585739,7.6000004,68.94099,Turmeric,Erode,2015,7222.0,17
2015-01-30,7784.0,7471.0,7585.966666666667,1.0,Rabi,7229.0,6544.0,425.982837504068,30.6055,19.7555,0.0,91.640114,37.463753,5.132051,11.440978,10.849998,64.55193,Turmeric,Erode,2015,7222.0,16
2015-01-31,,,,,,,,,30.5555,18.8555,0.0,89.29785,36.5556,5.1060224,11.269782,11.700001,62.926727,Turmeric,Erode,2015,7222.0,15
2015-02-01,,,,,,,,,30.5555,20.5555,0.0,82.428345,34.474236,4.9191556,10.853866,10.0,58.45129,Turmeric,Erode,2015,7222.0,14
2015-02-02,7314.0,7615.857142857143,7576.783333333333,2.0,Rabi,7219.5,8085.5,410.491830587441,31.0555,19.2555,0.0,84.11635,33.080536,4.8699946,11.440978,11.799999,58.598442,Turmeric,Erode,2015,7222.0,13
2015-02-03,7157.5,7485.928571428572,7502.216666666667,2.0,Rabi,7381.5,8068.0,419.07222723664677,29.1555,19.2055,0.6,89.324905,41.92087,3.9648948,10.239453,9.950001,65.62289,Turmeric,Erode,2015,7222.0,12
2015-02-04,7579.0,7455.0,7492.766666666666,2.0,Rabi,7768.0,7607.0,400.97861766393453,30.0555,20.2055,0.0,87.49078,41.206135,4.230328,10.787993,9.85,64.34846,Turmeric,Erode,2015,7222.0,11
2015-02-05,7541.5,7393.571428571428,7491.733333333334,2.0,Rabi,7829.0,7607.0,404.27812705118754,31.4055,20.4555,0.0,85.311295,29.15697,5.4067655,10.931203,10.950001,57.23413,Turmeric,Erode,2015,7222.0,10
2015-02-06,7705.0,7535.857142857143,7479.966666666667,2.0,Rabi,6779.0,7789.0,402.2119718794924,31.4555,20.3555,0.0,81.87238,30.565987,5.381565,11.503113,11.1,56.219185,Turmeric,Erode,2015,7222.0,9
2015-02-07,,,,,,,,,31.6555,19.6555,0.0,85.22824,30.319885,5.3087273,10.829958,12.0,57.774063,Turmeric,Erode,2015,7222.0,8
2015-02-08,,,,,,,,,31.2055,20.4055,0.0,85.57491,28.663485,5.15801,10.931203,10.799999,57.119198,Turmeric,Erode,2015,7222.0,7
2015-02-09,7696.5,7630.357142857143,7479.783333333333,2.0,Rabi,7742.5,7780.0,399.94091534738857,30.9555,18.9555,0.0,85.46757,38.142372,4.702238,10.464797,12.0,61.80497,Turmeric,Erode,2015,7222.0,6
2015-02-10,7677.0,7630.714285714286,7494.1833333333325,2.0,Rabi,7641.5,7319.0,385.1593463438858,31.7055,21.0055,0.0,83.00871,34.025757,5.0531225,13.0447235,10.699999,58.517235,Turmeric,Erode,2015,7222.0,5
2015-02-11,7724.5,7700.214285714286,7520.483333333334,2.0,Rabi,7384.0,7289.0,378.8925023454916,32.1555,22.6555,0.0,82.932,33.943077,4.7295337,12.599998,9.499998,58.43754,Turmeric,Erode,2015,7222.0,4
2015-02-12,7622.0,7688.857142857143,7530.233333333334,2.0,Rabi,7865.0,7464.0,375.1489908882625,33.0055,22.1555,0.0,82.09556,33.361034,5.2165465,11.885453,10.85,57.728294,Turmeric,Erode,2015,7222.0,3
2015-02-13,7605.5,7680.785714285714,7543.166666666667,2.0,Rabi,7546.0,7414.0,365.66333894869763,33.1555,21.5055,0.0,93.191925,34.56379,5.1516848,13.044722,11.649998,63.877857,Turmeric,Erode,2015,7222.0,2
2015-02-14,,,,,,,,,33.5555,21.3555,0.0,83.03223,27.235739,5.7886486,13.281023,12.200001,55.133984,Turmeric,Erode,2015,7222.0,1
2015-02-15,,,,,,,,,33.2055,20.9055,0.0,79.65343,23.678562,5.883507,13.104198,12.300001,51.665993,Turmeric,Erode,2015,7222.0,0
2015-02-16,7469.0,7614.714285714285,7532.466666666667,2.0,Rabi,7687.5,7689.0,352.8425277908121,33.7555,20.5055,0.0,76.61274,22.199707,6.014212,12.496718,13.25,49.406223,Turmeric,Erode,2015,7222.0,0
2015-02-17,7619.5,7542.714285714286,7564.15,2.0,Rabi,7868.5,6909.5,326.8045995953969,33.1555,19.3055,0.0,82.86663,22.856968,5.886589,12.738099,13.849998,52.8618,Turmeric,Erode,2015,7222.0,0
2015-02-18,,,,,,,,,33.5055,19.8555,0.0,84.17751,23.902771,5.965786,13.089354,13.650002,54.040142,Turmeric,Erode,2015,7222.0,0
2015-02-19,7994.0,7656.357142857143,7607.95,2.0,Rabi,7580.5,7464.5,327.8039762367574,33.0555,19.5055,0.0,84.67411,23.323856,6.0417223,11.720751,13.549999,53.998985,Turmeric,Erode,2015,7222.0,0
2015-02-20,7975.5,7782.571428571428,7633.633333333333,2.0,Rabi,7433.0,7770.0,332.7417557447143,32.2555,18.4555,0.0,86.74721,25.118713,5.882154,10.08,13.800001,55.93296,Turmeric,Erode,2015,7222.0,0
2015-02-21,,,,,,,,,33.4555,19.9555,0.0,76.52663,18.271551,6.393677,12.783802,13.500002,47.39909,Turmeric,Erode,2015,7222.0,0
2015-02-22,,,,,,,,,33.1055,19.8555,0.0,68.36815,15.772775,6.0420613,9.178235,13.25,42.07046,Turmeric,Erode,2015,7222.0,0
2015-02-23,8094.0,7934.5,7648.633333333333,2.0,Rabi,7469.5,7784.0,338.4300346266243,33.5055,20.6055,0.0,57.061657,19.234722,6.274553,12.641076,12.900002,38.14819,Turmeric,Erode,2015,7222.0,0
2015-02-24,8153.5,8025.785714285714,7685.950000000001,2.0,Rabi,8004.0,7314.0,347.8659060090636,34.1055,22.6555,0.0,65.314995,22.564926,5.8797584,12.768586,11.449999,43.93996,Turmeric,Erode,2015,7222.0,0
2015-02-25,8060.0,8082.5,7765.983333333334,2.0,Rabi,7946.5,7157.5,279.9114574820179,33.4555,23.5055,0.0,85.10206,35.556747,4.629297,13.513193,9.950001,60.329403,Turmeric,Erode,2015,7222.0,0
2015-02-26,8199.0,8119.714285714286,7793.4,2.0,Rabi,7908.0,7579.0,291.0244911295168,34.1555,23.1055,0.0,90.170616,37.222065,4.757574,14.264361,11.049999,63.696342,Turmeric,Erode,2015,7222.0,0
2015-02-27,8182.5,8150.785714285714,7834.65,2.0,Rabi,8109.0,7541.5,299.8620666257243,34.0055,23.1055,0.2,89.894806,38.98114,4.7145,12.287555,10.900002,64.43797,Turmeric,Erode,2015,7222.0,0
2015-02-28,,,,,,,,,34.1555,23.6055,0.3,87.75821,34.493504,5.19904,12.57426,10.549999,61.125854,Turmeric,Erode,2015,7222.0,0
2015-03-01,,,,,,,,,33.5555,24.4055,0.0,81.36383,40.808445,4.788993,9.686609,9.15,61.086136,Turmeric,Erode,2015,7222.0,0
2015-03-02,8271.5,8187.785714285714,7888.016666666666,3.0,Summer,8277.5,7705.0,314.69149536471207,32.9555,24.8055,0.3,78.711586,41.894463,4.4223123,10.805998,8.150002,60.303024,Turmeric,Erode,2015,7222.0,0
2015-03-03,7976.5,8214.071428571428,7908.933333333333,3.0,Summer,7945.0,7696.5,329.8930112275966,33.5055,23.9055,7.5,91.89667,43.509727,4.364096,12.015589,9.6,67.7032,Turmeric,Erode,2015,7222.0,0
2015-03-04,7706.0,8072.285714285714,7916.316666666667,3.0,Summer,8238.0,7677.0,327.43571808089007,34.8055,23.3555,0.0,92.69956,32.401955,5.6449327,15.876775,11.450001,62.55076,Turmeric,Erode,2015,7222.0,0
2015-03-05,8005.0,7929.214285714286,7922.566666666667,3.0,Summer,8418.5,7724.5,330.68088788449836,33.9055,24.5555,0.1,83.40216,40.42148,4.9607882,9.72,9.349998,61.91182,Turmeric,Erode,2015,7222.0,0
2015-03-06,,,,,,,,,33.1555,23.7055,3.5000002,87.23126,40.781197,4.4275093,9.957108,9.449999,64.006226,Turmeric,Erode,2015,7222.0,0
2015-03-07,,,,,,,,,33.5555,24.4055,0.1,82.116714,32.51825,5.5664935,12.758432,9.15,57.317482,Turmeric,Erode,2015,7222.0,0
2015-03-08,,,,,,,,,33.9055,23.0555,0.0,84.78805,31.79883,5.7049327,10.948973,10.849998,58.293438,Turmeric,Erode,2015,7222.0,0
2015-03-09,7832.0,7858.142857142857,7939.1,3.0,Summer,8212.5,7622.0,329.14196521981467,34.7555,22.0055,0.0,85.470245,23.699003,6.321632,11.620809,12.75,54.584625,Turmeric,Erode,2015,7222.0,0
2015-03-10,7434.5,7763.5,7934.65,3.0,Summer,7738.5,7605.5,334.1591432808168,34.7055,20.1555,0.0,83.41634,24.439407,6.5487742,13.779114,14.550001,53.927876,Turmeric,Erode,2015,7222.0,0
2015-03-11,7487.0,7687.714285714286,7930.25,3.0,Summer,7594.5,7469.0,343.8415064050672,34.5555,23.4555,0.0,71.267876,29.311743,5.6714644,13.363711,11.1,50.28981,Turmeric,Erode,2015,7222.0,0
2015-03-12,7564.0,7586.928571428572,7942.416666666666,3.0,Summer,8154.5,7619.5,347.5854683406585,34.9055,23.3055,0.0,76.08865,27.635902,6.484105,14.587776,11.599998,51.862278,Turmeric,Erode,2015,7222.0,0
2015-03-13,7552.0,7485.357142857143,7900.450000000001,3.0,Summer,7618.0,7994.0,380.3426348599141,33.0555,22.7555,1.8,87.55131,35.19314,5.016549,15.815435,10.299999,61.372223,Turmeric,Erode,2015,7222.0,0
2015-03-14,,,,,,,,,33.6555,23.3555,2.4,92.42026,42.479637,4.538866,15.021105,10.299999,67.44995,Turmeric,Erode,2015,7222.0,0
2015-03-15,,,,,,,,,32.8555,23.6055,2.8,95.28071,46.248528,4.5445604,12.181624,9.25,70.76462,Turmeric,Erode,2015,7222.0,0
2015-03-16,7371.5,7485.785714285714,7860.4,3.0,Summer,7283.0,7975.5,417.74553372671335,35.2055,22.2055,0.0,86.0227,22.046122,6.411324,11.681987,13.000002,54.03441,Turmeric,Erode,2015,7222.0,0
2015-03-17,7531.0,7486.928571428572,7839.833333333334,3.0,Summer,7890.0,8094.0,423.5119000829658,36.4555,22.6555,0.0,78.64914,13.305879,6.7756066,13.608762,13.800001,45.97751,Turmeric,Erode,2015,7222.0,0
2015-03-18,7559.0,7480.714285714285,7788.0,3.0,Summer,7187.0,8153.5,441.12318603987546,36.9055,23.3555,0.0,62.561848,15.091695,6.934596,13.397612,13.549999,38.82677,Turmeric,Erode,2015,7222.0,0
2015-03-19,7703.0,7589.785714285714,7765.566666666667,3.0,Summer,7349.0,8060.0,430.7092744323895,36.8055,21.1555,0.0,89.752556,15.652885,7.0227838,12.904882,15.65,52.70272,Turmeric,Erode,2015,7222.0,0
2015-03-20,7599.0,7603.571428571428,7738.166666666667,3.0,Summer,7854.0,8199.0,428.2849286334566,37.1055,21.1555,0.0,83.53135,16.333902,7.138077,13.0447235,15.949999,49.932625,Turmeric,Erode,2015,7222.0,0
2015-03-21,,,,,,,,,38.4055,23.9055,0.0,49.847958,14.435086,7.2430434,13.830749,14.499998,32.14152,Turmeric,Erode,2015,7222.0,0
2015-03-22,,,,,,,,,37.8055,24.9055,0.0,64.51356,21.430382,6.6159735,13.392774,12.9,42.97197,Turmeric,Erode,2015,7222.0,0
2015-03-23,7521.0,7607.428571428572,7681.033333333333,3.0,Summer,7148.5,8182.5,424.66319630334004,38.5055,24.9555,0.0,73.284035,18.624256,7.1590295,14.982228,13.550001,45.954147,Turmeric,Erode,2015,7222.0,0
2015-03-24,7372.5,7553.714285714286,7629.516666666666,3.0,Summer,7961.5,8271.5,387.9782655287032,37.2055,23.9055,0.0,75.71054,21.087673,7.3238797,12.9249525,13.300001,48.39911,Turmeric,Erode,2015,7222.0,0
2015-03-25,7468.5,7439.928571428572,7577.533333333333,3.0,Summer,7723.0,7976.5,366.6853162142276,36.5555,22.8555,0.0,78.67777,21.088161,6.9937015,12.55879,13.700001,49.882965,Turmeric,Erode,2015,7222.0,0
2015-03-26,,,,,,,,,37.0055,22.8555,0.0,83.465324,19.232327,7.067434,16.1198,14.150002,51.348824,Turmeric,Erode,2015,7222.0,0
2015-03-27,7366.5,7487.357142857143,7566.6,3.0,Summer,7185.5,7706.0,371.8488187921391,36.6555,23.3555,0.0,80.99869,20.161718,6.619611,16.299694,13.299999,50.580204,Turmeric,Erode,2015,7222.0,0
2015-03-28,,,,,,,,,37.2055,24.8555,0.0,85.75609,21.319138,6.666217,19.083395,12.350002,53.537613,Turmeric,Erode,2015,7222.0,0
2015-03-29,,,,,,,,,36.6055,25.0555,0.0,84.73923,23.94794,6.2989593,19.272614,11.549999,54.343582,Turmeric,Erode,2015,7222.0,0
2015-03-30,,,,,,,,,36.1055,25.1055,0.0,83.46456,30.015387,6.040846,18.58451,11.0,56.739975,Turmeric,Erode,2015,7222.0,0
2015-03-31,,,,,,,,,36.0055,25.4555,2.6,84.26833,33.196476,5.4407644,18.11841,10.550001,58.732407,Turmeric,Erode,2015,7222.0,0
2015-04-01,,,,,,,,,37.3055,24.9555,0.5,86.30305,26.695597,5.5306354,9.931042,12.35,56.49932,Turmeric,Erode,2015,7222.0,0
2015-04-02,,,,,,,,,38.7555,25.6555,0.0,85.05931,23.44074,5.7689605,6.725354,13.1,54.250027,Turmeric,Erode,2015,7222.0,0
2015-04-03,,,,,,,,,39.0055,27.3555,0.3,72.21609,27.367355,5.436504,6.6087217,11.650002,49.79172,Turmeric,Erode,2015,7222.0,0
2015-04-04,,,,,,,,,39.4555,27.1555,0.0,70.62553,22.545704,6.737499,18.504139,12.300001,46.585617,Turmeric,Erode,2015,7222.0,0
2015-04-05,,,,,,,,,38.9555,26.5555,0.0,75.20388,22.010162,6.7384706,13.217443,12.400002,48.60702,Turmeric,Erode,2015,7222.0,0
2015-04-06,,,,,,,,,39.4555,26.4055,0.0,78.219986,20.267597,7.0504813,21.407139,13.050001,49.24379,Turmeric,Erode,2015,7222.0,0
2015-04-07,,,,,,,,,38.1055,26.2555,0.0,74.46843,22.603582,6.781458,19.734436,11.849998,48.536007,Turmeric,Erode,2015,7222.0,0
2015-04-08,7583.5,7386.5,7532.85,4.0,Summer,7772.0,8005.0,384.0091670406009,38.1555,26.9055,0.5,76.22028,27.532627,6.672887,16.981165,11.249998,51.876457,Turmeric,Erode,2015,7222.0,0
2015-04-09,7999.0,7567.857142857143,7526.733333333334,4.0,Summer,7161.0,7832.0,387.1792250896312,36.8555,25.1055,2.7,88.15723,26.537918,6.172487,13.281023,11.75,57.347572,Turmeric,Erode,2015,7222.0,0
2015-04-10,7747.0,7622.428571428572,7545.0,4.0,Summer,7750.0,7434.5,421.05115410834753,37.8555,26.3055,0.0,70.90449,20.59171,6.3208847,14.044615,11.549999,45.7481,Turmeric,Erode,2015,7222.0,0
2015-04-11,,,,,,,,,36.1055,26.0555,0.0,78.6477,31.258709,5.071998,13.779114,10.049999,54.9532,Turmeric,Erode,2015,7222.0,0
2015-04-12,,,,,,,,,31.7055,23.2055,11.299999,89.93083,49.957783,3.8544316,12.768586,8.5,69.944305,Turmeric,Erode,2015,7222.0,0
2015-04-13,8202.0,7951.357142857143,7608.416666666667,4.0,Summer,7003.5,7487.0,471.98168819357136,33.9555,23.7055,23.5,94.72018,41.513733,4.8210106,11.304229,10.250002,68.11696,Turmeric,Erode,2015,7222.0,0
2015-04-14,,,,,,,,,31.7055,22.8555,11.0,93.83976,49.368046,4.303047,7.968939,8.85,71.603905,Turmeric,Erode,2015,7222.0,0
2015-04-15,8139.5,8014.357142857143,7620.9,4.0,Summer,7804.0,7564.0,475.87563189870565,29.5055,22.8555,16.199999,94.67947,63.482777,3.0886078,6.849467,6.6500015,79.08112,Turmeric,Erode,2015,7222.0,0
2015-04-16,7800.5,8018.857142857143,7659.066666666667,4.0,Summer,7853.5,7552.0,488.41733817073236,33.0055,24.2555,2.1000001,88.3506,47.754875,4.987848,8.647496,8.75,68.052734,Turmeric,Erode,2015,7222.0,0
2015-04-17,7834.0,7976.428571428571,7699.066666666667,4.0,Summer,8470.5,7371.5,477.4849210819866,33.5055,23.3555,0.4,91.57593,43.509727,5.0507927,7.072878,10.150002,67.54283,Turmeric,Erode,2015,7222.0,0
2015-04-18,,,,,,,,,33.6555,25.1055,0.6,82.20163,48.99803,4.7964907,7.9932966,8.549999,65.59983,Turmeric,Erode,2015,7222.0,0
2015-04-19,,,,,,,,,33.6055,25.1555,1.6,87.36483,48.50339,4.6637955,8.209263,8.449999,67.93411,Turmeric,Erode,2015,7222.0,0
2015-04-20,7727.0,7876.142857142857,7692.533333333333,4.0,Summer,7689.0,7531.0,477.80573915889545,33.8055,25.1555,1.0,87.0962,47.233437,4.45913,13.044722,8.65,67.16482,Turmeric,Erode,2015,7222.0,0
2015-04-21,7501.5,7715.428571428571,7705.55,4.0,Summer,8083.5,7559.0,476.7915457907935,33.8555,24.1055,0.0,92.73906,44.947937,4.887316,9.779817,9.75,68.8435,Turmeric,Erode,2015,7222.0,0
2015-04-22,7815.0,7660.714285714286,7700.2,4.0,Summer,8086.5,7703.0,478.7259508014805,35.8555,25.2555,3.6000001,93.098015,39.88043,5.3513966,11.966954,10.599998,66.48922,Turmeric,Erode,2015,7222.0,0
2015-04-23,7674.5,7710.0,7710.833333333334,4.0,Summer,7462.0,7599.0,475.0209411861139,34.3555,25.3555,2.6000001,90.87245,47.08831,4.856455,9.422101,9.0,68.98038,Turmeric,Erode,2015,7222.0,0
2015-04-24,,,,,,,,,33.9055,24.4555,0.90000004,92.24865,43.61718,4.560507,7.42159,9.449999,67.932915,Turmeric,Erode,2015,7222.0,0
2015-04-25,,,,,,,,,34.2555,24.9555,0.0,85.76596,40.31648,5.2424636,10.365251,9.300001,63.04122,Turmeric,Erode,2015,7222.0,0
2015-04-26,,,,,,,,,34.4055,25.1055,0.0,84.74448,41.06667,5.2600927,13.684735,9.299999,62.90557,Turmeric,Erode,2015,7222.0,0
2015-04-27,7650.0,7724.285714285714,7734.733333333334,4.0,Summer,7596.5,7521.0,463.29586040752156,35.2055,24.6555,0.0,90.27875,38.700333,5.4333706,6.6087217,10.550001,64.48954,Turmeric,Erode,2015,7222.0,0
2015-04-28,7425.5,7704.928571428572,7731.75,4.0,Summer,7689.0,7372.5,471.62647357448816,37.2555,24.9555,0.0,86.823524,28.727585,6.4157357,10.97262,12.300001,57.775555,Turmeric,Erode,2015,7222.0,0
2015-04-29,7665.0,7571.071428571428,7738.916666666667,4.0,Summer,7966.5,7468.5,470.54117361796375,37.9555,25.0555,0.0,89.49196,26.847494,5.8736067,10.630672,12.900002,58.169727,Turmeric,Erode,2015,7222.0,0
2015-04-30,7692.0,7587.214285714286,7753.733333333334,4.0,Summer,7773.5,7366.5,459.65797499681264,37.9555,25.8555,0.0,79.82729,26.707516,5.8087645,8.669949,12.100002,53.267403,Turmeric,Erode,2015,7222.0,0
2015-05-01,,,,,,,,,38.3555,26.1055,2.0,82.32194,28.116352,6.295931,15.937878,12.25,55.219147,Turmeric,Erode,2015,7222.0,0
2015-05-02,,,,,,,,,37.7055,26.0555,2.3000002,76.28252,33.009285,5.684514,12.10157,11.650002,54.6459,Turmeric,Erode,2015,7222.0,0
2015-05-03,,,,,,,,,36.6555,25.6555,0.0,85.57565,35.190907,5.777384,9.114471,10.999998,60.383278,Turmeric,Erode,2015,7222.0,0
2015-05-04,7806.5,7604.857142857143,7780.933333333333,5.0,Summer,7629.5,7583.5,427.667840997449,36.6055,25.8055,0.4,85.074745,30.149788,5.6841574,15.408671,10.799999,57.612267,Turmeric,Erode,2015,7222.0,0
2015-05-05,,,,,,,,,35.3055,25.3055,8.400001,93.08058,39.704174,4.513574,6.763786,10.0,66.39238,Turmeric,Erode,2015,7222.0,0
2015-05-06,7754.5,7766.071428571429,7778.616666666667,5.0,Summer,7179.5,7999.0,416.00463034029536,35.2555,26.1055,0.4,85.10555,42.31756,4.8288364,7.208994,9.150002,63.711555,Turmeric,Erode,2015,7222.0,0
2015-05-07,7540.5,7724.0,7766.583333333334,5.0,Summer,7869.0,7747.0,395.8436993396805,36.1055,25.2555,2.0,92.520676,39.457443,4.878291,8.089993,10.849998,65.98906,Turmeric,Erode,2015,7222.0,0
2015-05-08,7324.0,7606.357142857143,7693.0,5.0,Summer,7596.5,8202.0,375.96240523557276,35.7555,25.7555,1.5,89.00697,44.111355,4.814851,10.296251,10.0,66.559166,Turmeric,Erode,2015,7222.0,0
2015-05-09,,,,,,,,,34.9555,26.6555,0.6,81.398636,44.93693,4.33014,9.178235,8.300001,63.167786,Turmeric,Erode,2015,7222.0,0
2015-05-10,,,,,,,,,33.1555,26.5555,0.1,82.64237,53.198902,3.4386125,14.512064,6.5999985,67.92064,Turmeric,Erode,2015,7222.0,0
2015-05-11,7140.5,7429.071428571428,7650.2,5.0,Summer,7979.0,8139.5,370.9009544827227,33.9055,25.2555,1.2,88.165535,44.161003,4.2520432,10.137692,8.649998,66.16327,Turmeric,Erode,2015,7222.0,0
2015-05-12,7404.0,7328.142857142857,7612.299999999999,5.0,Summer,7699.0,7800.5,356.50732936095824,30.4555,23.7555,16.699999,96.73767,62.503284,2.503839,11.91812,6.699999,79.620476,Turmeric,Erode,2015,7222.0,0
2015-05-13,7443.0,7336.285714285714,7572.9,5.0,Summer,7141.0,7834.0,344.95729072641234,29.7055,23.9055,17.7,97.033646,68.772514,2.531627,8.14587,5.799999,82.903076,Turmeric,Erode,2015,7222.0,0
2015-05-14,7230.0,7342.928571428572,7559.083333333333,5.0,Summer,7404.0,7727.0,349.3944863782086,30.0055,23.9055,6.8999996,96.16032,66.78426,2.714095,5.991594,6.1000004,81.47229,Turmeric,Erode,2015,7222.0,0
2015-05-15,7320.0,7305.357142857143,7529.833333333334,5.0,Summer,7343.0,7501.5,358.0383727476335,30.7055,24.2555,15.000001,98.21612,66.12321,2.9078755,9.085988,6.449999,82.16966,Turmeric,Erode,2015,7222.0,0
2015-05-16,,,,,,,,,31.2555,24.1555,39.5,98.21612,63.695805,3.1014292,11.384198,7.1000004,80.95596,Turmeric,Erode,2015,7222.0,0
2015-05-17,,,,,,,,,30.9555,24.3555,6.2,96.75924,64.989784,2.7753963,10.464797,6.6000004,80.87451,Turmeric,Erode,2015,7222.0,0
