state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,commodity_code,price_spread,rolling_avg_7d,rolling_avg_30d,month,season,price_lag_7,price_lag_30,price_volatility
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-05-02,504,560,532,100,28,532.0,532.0,5,Summer,,,
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-05-03,504,560,532,100,28,532.0,532.0,5,Summer,,,0.0
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-05-05,504,560,532,100,28,532.0,532.0,5,Summer,,,0.0
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-05-06,504,560,532,100,28,532.0,532.0,5,Summer,,,0.0
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-05-09,504,560,532,100,28,532.0,532.0,5,Summer,,,0.0
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-05-10,504,560,532,100,28,532.0,532.0,5,Summer,,,0.0
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-05-11,504,560,532,100,28,532.0,532.0,5,Summer,,,0.0
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-05-20,504,560,532,100,28,532.0,532.0,5,Summer,532.0,,0.0
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-05-23,504,560,532,100,28,532.0,532.0,5,Summer,532.0,,0.0
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-05-24,504,560,532,100,28,532.0,532.0,5,Summer,532.0,,0.0
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-05-25,504,560,532,100,28,532.0,532.0,5,Summer,532.0,,0.0
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-05-26,644,700,672,100,28,552.0,543.6666666666666,5,Summer,532.0,,40.41451884327381
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-05-27,644,700,672,100,28,572.0,553.5384615384615,5,Summer,532.0,,52.57473313391676
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-05-30,644,700,672,100,28,592.0,562.0,5,Summer,532.0,,59.61414390768482
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-05-31,644,700,672,100,28,612.0,569.3333333333334,5,Summer,532.0,,64.08327915038889
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-06-01,644,700,672,100,28,632.0,575.75,6,Kharif,532.0,,67.01989754294367
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-06-02,644,700,672,100,28,652.0,581.4117647058823,6,Kharif,532.0,,68.96290563006445
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-06-03,644,700,672,100,28,672.0,586.4444444444445,6,Kharif,532.0,,70.22838559863703
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-06-06,644,700,672,100,28,672.0,590.9473684210526,6,Kharif,672.0,,71.01601829025033
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-06-07,644,700,672,100,28,672.0,595.0,6,Kharif,672.0,,71.45848997476567
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-06-08,644,700,672,100,28,672.0,598.6666666666666,6,Kharif,672.0,,71.64728420068226
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-06-09,644,700,672,100,28,672.0,602.0,6,Kharif,672.0,,71.64728420068226
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-06-10,644,700,672,100,28,672.0,605.0434782608696,6,Kharif,672.0,,71.50554858373489
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-06-13,840,896,868,100,28,700.0,616.0,6,Kharif,672.0,,88.15796099591076
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-06-14,840,896,868,100,28,728.0,626.08,6,Kharif,672.0,,99.94078246641858
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-06-15,840,896,868,100,28,756.0,635.3846153846154,6,Kharif,672.0,,108.80995429576355
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-06-20,840,896,868,100,28,784.0,644.0,6,Kharif,672.0,,115.70785492916066
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-06-21,840,896,868,100,28,812.0,652.0,6,Kharif,672.0,,121.17938952001879
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-06-22,840,896,868,100,28,840.0,659.448275862069,6,Kharif,672.0,,125.57399247538038
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-06-24,840,896,868,100,28,868.0,666.4,6,Kharif,672.0,,129.13120833290935
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-06-27,840,896,868,100,28,868.0,677.6,6,Kharif,868.0,532.0,131.61951432718527
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-06-28,840,896,868,100,28,868.0,688.8,6,Kharif,868.0,532.0,133.09016907137905
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-06-29,840,896,868,100,28,868.0,700.0,6,Kharif,868.0,532.0,133.5767892288538
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-06-30,840,896,868,100,28,868.0,711.2,6,Kharif,868.0,532.0,133.09016907137902
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-07-01,840,890,860,100,20,866.8571428571429,722.1333333333333,7,Kharif,868.0,532.0,131.32211866465866
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-07-04,840,896,868,100,28,866.8571428571429,733.3333333333334,7,Kharif,868.0,532.0,128.85204916768927
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-07-05,840,896,868,100,28,866.8571428571429,744.5333333333333,7,Kharif,868.0,532.0,125.30231946922524
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-07-06,840,896,868,100,28,866.8571428571429,755.7333333333333,7,Kharif,868.0,532.0,120.57761367492805
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-07-08,840,896,868,100,28,866.8571428571429,766.9333333333333,7,Kharif,868.0,532.0,114.53261343490702
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-07-11,840,896,868,100,28,866.8571428571429,778.1333333333333,7,Kharif,868.0,532.0,106.94366332998293
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-07-12,840,896,868,100,28,866.8571428571429,789.3333333333334,7,Kharif,868.0,532.0,97.45072435934414
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-07-13,840,896,868,100,28,868.0,795.8666666666667,7,Kharif,860.0,672.0,95.87050653349262
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-07-14,840,896,868,100,28,868.0,802.4,7,Kharif,868.0,672.0,93.79419877656544
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-07-15,840,896,868,100,28,868.0,808.9333333333333,7,Kharif,868.0,672.0,91.18792015178946
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-07-19,840,896,868,100,28,868.0,815.4666666666667,7,Kharif,868.0,672.0,88.00459758104817
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-07-21,840,896,868,100,28,868.0,822.0,7,Kharif,868.0,672.0,84.17879166106609
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-07-22,840,896,868,100,28,868.0,828.5333333333333,7,Kharif,868.0,672.0,79.61793825485526
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-07-25,840,896,868,100,28,868.0,835.0666666666667,7,Kharif,868.0,672.0,74.18659295797698
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-07-26,840,896,868,100,28,868.0,841.6,7,Kharif,868.0,672.0,67.67549345067988
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-07-27,840,896,868,100,28,868.0,848.1333333333333,7,Kharif,868.0,672.0,59.73258414965244
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-08-01,840,896,868,100,28,868.0,854.6666666666666,8,Kharif,868.0,672.0,49.6757300995108
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-08-02,840,896,868,100,28,868.0,861.2,8,Kharif,868.0,672.0,35.76397725317214
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-08-03,840,896,868,100,28,868.0,867.7333333333333,8,Kharif,868.0,672.0,1.460593486643417
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-08-04,840,896,868,100,28,868.0,867.7333333333333,8,Kharif,868.0,868.0,1.460593486643417
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-08-05,840,896,868,100,28,868.0,867.7333333333333,8,Kharif,868.0,868.0,1.460593486643417
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-08-08,840,896,868,100,28,868.0,867.7333333333333,8,Kharif,868.0,868.0,1.460593486643417
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-08-09,840,896,868,100,28,868.0,867.7333333333333,8,Kharif,868.0,868.0,1.460593486643417
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-08-11,840,896,868,100,28,868.0,867.7333333333333,8,Kharif,868.0,868.0,1.460593486643417
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-08-12,840,896,868,100,28,868.0,867.7333333333333,8,Kharif,868.0,868.0,1.460593486643417
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-08-16,840,896,868,100,28,868.0,867.7333333333333,8,Kharif,868.0,868.0,1.460593486643417
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-08-17,840,896,868,100,28,868.0,867.7333333333333,8,Kharif,868.0,868.0,1.460593486643417
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-08-18,840,896,868,100,28,868.0,867.7333333333333,8,Kharif,868.0,868.0,1.460593486643417
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-08-19,840,896,868,100,28,868.0,867.7333333333333,8,Kharif,868.0,868.0,1.460593486643417
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-08-22,840,896,868,100,28,868.0,867.7333333333333,8,Kharif,868.0,868.0,1.460593486643417
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-08-26,840,896,868,100,28,868.0,868.0,8,Kharif,868.0,860.0,0.0
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-08-29,840,896,868,100,28,868.0,868.0,8,Kharif,868.0,868.0,0.0
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-08-30,840,896,868,100,28,868.0,868.0,8,Kharif,868.0,868.0,0.0
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-08-31,840,896,868,100,28,868.0,868.0,8,Kharif,868.0,868.0,0.0
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-09-01,840,896,868,100,28,868.0,868.0,9,Kharif,868.0,868.0,0.0
Tamil Nadu,Salem,Karumanturai,Tapioca,Tapioca,FAQ,2016-09-01,600,800,700,100,100,844.0,862.4,9,Kharif,868.0,868.0,30.672463220289302
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-09-02,812,868,840,100,28,840.0,861.4666666666667,9,Kharif,868.0,868.0,30.921182710722512
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-09-06,812,868,840,100,28,836.0,860.5333333333333,9,Kharif,868.0,868.0,31.138991338981988
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-09-07,812,868,840,100,28,832.0,859.6,9,Kharif,868.0,868.0,31.326533867281434
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-09-08,812,840,840,100,28,828.0,858.6666666666666,9,Kharif,868.0,868.0,31.484351157616246
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-09-12,812,868,840,100,28,824.0,857.7333333333333,9,Kharif,868.0,868.0,31.612888394508936
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-09-14,812,868,840,100,28,820.0,856.8,9,Kharif,868.0,868.0,31.712501614043145
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-09-15,812,868,840,100,28,840.0,855.8666666666667,9,Kharif,700.0,868.0,31.78346277149684
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-09-16,812,868,840,100,28,840.0,854.9333333333333,9,Kharif,840.0,868.0,31.825963520732376
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-09-19,812,868,840,100,28,840.0,854.0,9,Kharif,840.0,868.0,31.840117830313933
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-09-20,812,868,840,100,28,840.0,853.0666666666667,9,Kharif,840.0,868.0,31.825963520732376
Tamil Nadu,Salem,Karumanturai,Tapioca,Tapioca,FAQ,2016-09-21,610,850,730,100,120,824.2857142857143,848.4666666666667,9,Kharif,840.0,868.0,38.80164707962735
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-09-21,840,896,868,100,28,828.2857142857143,848.4666666666667,9,Kharif,840.0,868.0,38.80164707962735
Tamil Nadu,Salem,Karumanturai,Tapioca,Tapioca,FAQ,2016-09-26,610,850,730,100,120,812.5714285714286,843.8666666666667,9,Kharif,840.0,868.0,44.20932444424018
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-09-26,840,896,868,100,28,816.5714285714286,843.8666666666667,9,Kharif,840.0,868.0,44.20932444424018
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-09-27,840,896,868,100,28,820.5714285714286,843.8666666666667,9,Kharif,840.0,868.0,44.20932444424018
Tamil Nadu,Salem,Karumanturai,Tapioca,Tapioca,FAQ,2016-09-28,610,850,730,100,120,804.8571428571429,839.2666666666667,9,Kharif,840.0,868.0,48.57552479588258
Tamil Nadu,Salem,Karumanturai,Tapioca,Tapioca,FAQ,2016-10-06,610,850,730,100,120,789.1428571428571,834.6666666666666,10,Kharif,840.0,868.0,52.162434186202304
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-10-14,952,952,952,100,0,820.8571428571429,837.4666666666667,10,Kharif,730.0,868.0,56.11793820611862
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-10-17,896,952,924,100,28,828.8571428571429,839.3333333333334,10,Kharif,868.0,868.0,58.06615331602001
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-10-18,896,952,924,100,28,856.5714285714286,841.2,10,Kharif,730.0,868.0,59.89093535695561
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-10-20,784,840,812,100,28,848.5714285714286,839.3333333333334,10,Kharif,868.0,868.0,59.89953274432537
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-10-21,784,840,812,100,28,840.5714285714286,837.4666666666667,10,Kharif,868.0,868.0,59.84792989438882
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-10-24,784,812,812,100,28,852.2857142857143,835.6,10,Kharif,730.0,868.0,59.73597079563161
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-10-25,784,840,812,100,28,864.0,833.7333333333333,10,Kharif,730.0,868.0,59.56331510037976
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-10-26,784,840,812,100,28,844.0,831.8666666666667,10,Kharif,952.0,868.0,59.32943290808874
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-10-27,784,840,812,100,28,828.0,830.0,10,Kharif,924.0,868.0,59.03359651284495
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-10-28,784,840,812,100,28,812.0,828.1333333333333,10,Kharif,924.0,868.0,58.67486881012226
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-10-31,784,840,812,100,28,812.0,826.2666666666667,10,Kharif,812.0,868.0,58.25208792074699
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-11-01,784,840,812,100,28,812.0,824.4,11,Rabi,812.0,868.0,57.76384742176994
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-11-02,784,840,812,100,28,812.0,828.1333333333333,11,Rabi,812.0,700.0,52.85747481367382
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-11-03,784,840,812,100,28,812.0,827.2,11,Rabi,812.0,840.0,52.887910097514336
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-11-07,784,840,812,100,28,812.0,826.2666666666667,11,Rabi,812.0,840.0,52.90129607520766
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-11-08,784,840,812,100,28,812.0,825.3333333333334,11,Rabi,812.0,840.0,52.897645689957024
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-11-09,784,840,812,100,28,812.0,824.4,11,Rabi,812.0,840.0,52.8769554134228
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-11-10,840,896,868,100,28,820.0,825.3333333333334,11,Rabi,812.0,840.0,53.406271963669866
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-11-11,840,896,868,100,28,828.0,826.2666666666667,11,Rabi,812.0,840.0,53.91368154254784
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-11-14,840,896,868,100,28,836.0,827.2,11,Rabi,812.0,840.0,54.39979715986524
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-11-15,840,896,868,100,28,844.0,828.1333333333333,11,Rabi,812.0,840.0,54.86518482377624
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-11-16,840,896,868,100,28,852.0,829.0666666666667,11,Rabi,812.0,840.0,55.310367758759256
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-11-17,840,896,868,100,28,860.0,830.0,11,Rabi,812.0,840.0,55.73583011511258
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-11-18,840,896,868,100,28,868.0,834.6,11,Rabi,812.0,730.0,52.816272309674204
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-11-21,840,896,868,100,28,868.0,834.6,11,Rabi,868.0,868.0,52.816272309674204
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-11-23,840,896,868,100,28,868.0,839.2,11,Rabi,868.0,730.0,49.28341680944816
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-11-24,840,896,868,100,28,868.0,839.2,11,Rabi,868.0,868.0,49.28341680944816
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-11-25,1008,1064,1036,100,28,892.0,844.8,11,Rabi,868.0,868.0,60.85505674169148
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2016-11-28,1008,1064,1036,100,28,916.0,855.0,11,Rabi,868.0,730.0,66.34653019537289
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2016-12-07,360,380,370,100,10,844.8571428571429,843.0,12,Rabi,868.0,730.0,108.7442428123328
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2016-12-12,360,380,370,100,10,773.7142857142857,823.6,12,Rabi,868.0,952.0,136.8980491536273
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2016-12-16,360,380,370,100,10,702.5714285714286,805.1333333333333,12,Rabi,868.0,924.0,158.54222397080594
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2016-12-19,1008,1064,1036,100,28,726.5714285714286,808.8666666666667,12,Rabi,868.0,924.0,162.70191346040818
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2016-12-20,1008,1064,1036,100,28,750.5714285714286,816.3333333333334,12,Rabi,868.0,812.0,167.90726778407372
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2016-12-21,1008,1064,1036,100,28,750.5714285714286,823.8,12,Rabi,1036.0,812.0,172.6222505336735
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2016-12-23,1008,1064,1036,100,28,750.5714285714286,831.2666666666667,12,Rabi,1036.0,812.0,176.88607932076303
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2016-12-27,1008,1064,1036,100,28,845.7142857142857,838.7333333333333,12,Rabi,370.0,812.0,180.73068806706684
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2017-01-02,1008,1064,1036,100,28,940.8571428571429,846.2,1,Rabi,370.0,812.0,184.18233095083463
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,2017-01-03,1008,1064,1036,100,28,1036.0,853.6666666666666,1,Rabi,370.0,812.0,187.26273877451794
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2017-01-09,1008,1064,1036,100,28,1036.0,861.1333333333333,1,Rabi,1036.0,812.0,189.98996948719991
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2017-01-10,1008,1064,1036,100,28,1036.0,868.6,1,Rabi,1036.0,812.0,192.37904395158057
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2017-01-11,1008,1064,1036,100,28,1036.0,876.0666666666667,1,Rabi,1036.0,812.0,194.44242713786622
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2017-01-12,1008,1064,1036,100,28,1036.0,883.5333333333333,1,Rabi,1036.0,812.0,196.1903954437318
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2017-01-13,1008,1064,1036,100,28,1036.0,891.0,1,Rabi,1036.0,812.0,197.63131819383923
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2017-01-18,1008,1064,1036,100,28,1036.0,898.4666666666667,1,Rabi,1036.0,812.0,198.77187293795976
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2017-01-19,1008,1064,1036,100,28,1036.0,905.9333333333333,1,Rabi,1036.0,812.0,199.6172083891004
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2017-01-20,1008,1064,1036,100,28,1036.0,913.4,1,Rabi,1036.0,812.0,200.17106477314314
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2017-01-23,1008,1064,1036,100,28,1036.0,919.0,1,Rabi,1036.0,868.0,201.20447653894388
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2017-01-24,1008,1064,1036,100,28,1036.0,924.6,1,Rabi,1036.0,868.0,202.07212778507156
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2017-01-25,1008,1064,1036,100,28,1036.0,930.2,1,Rabi,1036.0,868.0,202.77614632209938
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2017-01-27,1008,1064,1036,100,28,1036.0,935.8,1,Rabi,1036.0,868.0,203.31823196230079
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2017-01-30,1008,1064,1036,100,28,1036.0,941.4,1,Rabi,1036.0,868.0,203.69967751739262
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2017-01-31,1008,1064,1036,100,28,1036.0,947.0,1,Rabi,1036.0,868.0,203.92138444626852
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2017-02-01,1008,1064,1036,100,28,1036.0,952.6,2,Rabi,1036.0,868.0,203.98387360194744
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2017-02-02,1008,1064,1036,100,28,1036.0,958.2,2,Rabi,1036.0,868.0,203.88729137983808
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2017-02-03,1008,1064,1036,100,28,1036.0,963.8,2,Rabi,1036.0,868.0,203.63141143776917
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2017-02-06,1008,1064,1036,100,28,1036.0,969.4,2,Rabi,1036.0,868.0,203.21563203515714
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2017-02-07,1008,1064,1036,100,28,1036.0,969.4,2,Rabi,1036.0,1036.0,203.21563203515714
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2017-02-08,1008,1064,1036,100,28,1036.0,969.4,2,Rabi,1036.0,1036.0,203.21563203515714
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2017-02-09,1008,1064,1036,100,28,1036.0,991.6,2,Rabi,1036.0,370.0,168.96961571384034
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2017-02-10,1008,1064,1036,100,28,1036.0,1013.8,2,Rabi,1036.0,370.0,121.59440776614747
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2017-02-13,1008,1064,1036,100,28,1036.0,1036.0,2,Rabi,1036.0,370.0,0.0
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2017-02-14,1008,1064,1036,100,28,1036.0,1036.0,2,Rabi,1036.0,1036.0,0.0
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2017-02-15,1008,1064,1036,100,28,1036.0,1036.0,2,Rabi,1036.0,1036.0,0.0
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2017-02-16,1008,1064,1036,100,28,1036.0,1036.0,2,Rabi,1036.0,1036.0,0.0
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2017-02-17,1008,1064,1036,100,28,1036.0,1036.0,2,Rabi,1036.0,1036.0,0.0
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2017-02-20,1008,1064,1036,100,28,1036.0,1036.0,2,Rabi,1036.0,1036.0,0.0
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2017-02-21,1008,1064,1036,100,28,1036.0,1036.0,2,Rabi,1036.0,1036.0,0.0
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2017-02-22,1008,1064,1036,100,28,1036.0,1036.0,2,Rabi,1036.0,1036.0,0.0
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2017-02-23,1008,1064,1036,100,28,1036.0,1036.0,2,Rabi,1036.0,1036.0,0.0
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2017-02-24,1008,1064,1036,100,28,1036.0,1036.0,2,Rabi,1036.0,1036.0,0.0
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2017-02-28,1008,1064,1036,100,28,1036.0,1036.0,2,Rabi,1036.0,1036.0,0.0
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2017-04-03,1008,1065,1036,100,28,1036.0,1036.0,4,Summer,1036.0,1036.0,0.0
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2017-04-04,1008,1064,1036,100,28,1036.0,1036.0,4,Summer,1036.0,1036.0,0.0
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2017-04-06,1008,1064,1036,100,28,1036.0,1036.0,4,Summer,1036.0,1036.0,0.0
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2017-04-10,1008,1064,1036,100,28,1036.0,1036.0,4,Summer,1036.0,1036.0,0.0
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2017-04-11,1008,1064,1036,100,28,1036.0,1036.0,4,Summer,1036.0,1036.0,0.0
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2017-04-12,1008,1064,1036,100,28,1036.0,1036.0,4,Summer,1036.0,1036.0,0.0
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,2017-04-13,1008,1064,1036,100,28,1036.0,1036.0,4,Summer,1036.0,1036.0,0.0
